2020-04-21 20:36:41.734,Device,iPhone12,3,owner2's iPhone
2020-04-21 20:36:50.357,Range,10
2020-04-21 20:36:50.358,Angle,0
2020-04-21 20:36:50.402,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-74,BlueProxTx,12.0,609208610.401205
2020-04-21 20:36:50.403,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-74,BlueProxTx,12.0,609208610.401227
2020-04-21 20:36:50.460,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-72,BlueProxTx,12.0,609208610.459158
2020-04-21 20:36:50.461,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-72,BlueProxTx,12.0,609208610.460024
2020-04-21 20:36:50.469,Bluetooth,714EEF13-8B49-46F4-8467-C0D253B84EF9,-87,None,12.0,609208610.468206
2020-04-21 20:36:50.469,Bluetooth,714EEF13-8B49-46F4-8467-C0D253B84EF9,-88,None,12.0,609208610.468227
2020-04-21 20:36:50.474,Bluetooth,7A0B180C-A66F-B878-6040-FC09FB92D6FD,-74,None,-999.0,609208610.473495
2020-04-21 20:36:50.475,Bluetooth,CA39EB8D-7F36-2F55-367F-3258CE838A52,-90,None,12.0,609208610.473535
2020-04-21 20:36:50.492,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-75,BlueProxTx,12.0,609208610.491097
2020-04-21 20:36:50.498,Bluetooth,D3DEC672-6477-287D-CB31-08DB23F084FF,-72,None,-999.0,609208610.497764
2020-04-21 20:36:50.507,Bluetooth,5910EECC-0ACE-652C-4285-A56A91B66006,-84,None,24.0,609208610.506195
2020-04-21 20:36:50.525,Bluetooth,C40C5DED-7364-4EEA-BDAE-EEA10118E82C,-72,None,12.0,609208610.523963
2020-04-21 20:36:50.527,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-71,BlueProxTx,12.0,609208610.526316
2020-04-21 20:36:50.527,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-71,BlueProxTx,12.0,609208610.526337
2020-04-21 20:36:50.529,Bluetooth,9ED54147-1225-8908-6050-22B254111176,-48,None,24.0,609208610.528284
2020-04-21 20:36:50.556,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-69,BlueProxTx,12.0,609208610.555348
2020-04-21 20:36:50.557,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-69,BlueProxTx,12.0,609208610.555372
2020-04-21 20:36:50.557,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-61,None,-999.0,609208610.555388
2020-04-21 20:36:50.576,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-59,None,-999.0,609208610.57513
2020-04-21 20:36:50.576,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-59,None,-999.0,609208610.575159
2020-04-21 20:36:50.579,Bluetooth,7A0B180C-A66F-B878-6040-FC09FB92D6FD,-78,None,-999.0,609208610.578353
2020-04-21 20:36:50.582,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-60,None,-999.0,609208610.58134
2020-04-21 20:36:50.587,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-68,BlueProxTx,12.0,609208610.586187
2020-04-21 20:36:50.588,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-68,BlueProxTx,12.0,609208610.586226
2020-04-21 20:36:50.602,Bluetooth,D3DEC672-6477-287D-CB31-08DB23F084FF,-82,None,-999.0,609208610.601619
2020-04-21 20:36:50.603,Bluetooth,1026F06C-A4DB-D924-529B-326D3B934991,-55,None,12.0,609208610.601649
2020-04-21 20:36:50.604,Bluetooth,1026F06C-A4DB-D924-529B-326D3B934991,-55,None,12.0,609208610.603723
2020-04-21 20:36:50.608,Bluetooth,6677F59C-ED18-1CB4-A864-FBE00E86B7A5,-55,None,-999.0,609208610.607527
2020-04-21 20:36:50.611,Accelerometer,-0.0751953125,-0.3993377685546875,-0.6544952392578125
2020-04-21 20:36:50.611,Gyroscope,-0.029693979769945145,-1.5246498584747314,-0.43513840436935425
2020-04-21 20:36:50.684,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-68,BlueProxTx,12.0,609208610.682984
2020-04-21 20:36:50.685,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-68,BlueProxTx,12.0,609208610.684046
2020-04-21 20:36:50.705,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-62,None,-999.0,609208610.703642
2020-04-21 20:36:50.706,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-63,None,-999.0,609208610.703688
2020-04-21 20:36:50.709,Bluetooth,D3DEC672-6477-287D-CB31-08DB23F084FF,-85,None,-999.0,609208610.70753
2020-04-21 20:36:50.716,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-72,BlueProxTx,12.0,609208610.715088
2020-04-21 20:36:50.717,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-72,BlueProxTx,12.0,609208610.715139
2020-04-21 20:36:50.725,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-67,None,-999.0,609208610.723074
2020-04-21 20:36:50.726,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-67,None,-999.0,609208610.723136
2020-04-21 20:36:50.732,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-67,None,-999.0,609208610.730526
2020-04-21 20:36:50.732,Bluetooth,7015CFB1-FFC9-B41F-8CB6-A829E97E3909,-67,None,-999.0,609208610.730565
2020-04-21 20:36:50.738,Bluetooth,9C513E37-CC3E-5C6D-908F-92D1CDB512C6,-92,[TV] UN55JU6500,-999.0,609208610.736926
2020-04-21 20:36:50.780,Bluetooth,B300465F-7858-4646-C495-ACB2FF03C89C,-69,BlueProxTx,12.0,609208610.778859
2020-04-21 20:36:50.786,Bluetooth,7A0B180C-A66F-B878-6040-FC09FB92D6FD,-74,None,-999.0,609208610.784931
2020-04-21 20:36:50.800,Bluetooth,5910EECC-0ACE-652C-4285-A56A91B66006,-84,None,24.0,609208610.799027
2020-04-21 20:36:50.800,Bluetooth,5910EECC-0ACE-652C-4285-A56A91B66006,-84,None,24.0,609208610.799058
2020-04-21 20:36:50.806,Bluetooth,406805DB-08B9-E7B2-7DB7-D4A4D220BC50,-61,None,12.0,609208610.805537
